datetime,actual_generation_mw,primary_source
2026-06-10 00:15:00,3.02,Self-consumption
2026-06-10 00:15:00,0.0,Photovoltaic
2026-06-10 00:15:00,0.6,Geothermal
2026-06-10 00:15:00,15.44,Thermal
2026-06-10 00:15:00,0.8,Wind
2026-06-10 00:00:00,0.8,Wind
2026-06-10 00:00:00,5.24,Hydro
2026-06-10 00:00:00,2.988,Self-consumption
2026-06-10 00:00:00,16.0,Thermal
2026-06-10 00:00:00,0.6,Geothermal
2026-06-10 00:00:00,0.0,Photovoltaic
2026-06-09 23:45:00,17.04,Thermal
2026-06-09 23:45:00,0.8,Wind
2026-06-09 23:45:00,0.6,Geothermal
2026-06-09 23:45:00,0.0,Photovoltaic
2026-06-09 23:45:00,3.056,Self-consumption
2026-06-09 23:45:00,5.16,Hydro
2026-06-09 23:30:00,17.52,Thermal
2026-06-09 23:30:00,0.8,Wind
2026-06-09 23:30:00,0.6,Geothermal
2026-06-09 23:30:00,0.0,Photovoltaic
2026-06-09 23:30:00,3.228,Self-consumption
2026-06-09 23:30:00,5.24,Hydro
2026-06-09 23:15:00,3.492,Self-consumption
2026-06-09 23:15:00,0.0,Photovoltaic
2026-06-09 23:15:00,0.6,Geothermal
2026-06-09 23:15:00,0.76,Wind
2026-06-09 23:15:00,18.16,Thermal
2026-06-09 23:15:00,5.32,Hydro
2026-06-09 23:00:00,3.656,Self-consumption
2026-06-09 23:00:00,0.0,Photovoltaic
2026-06-09 23:00:00,0.6,Geothermal
2026-06-09 23:00:00,0.72,Wind
2026-06-09 23:00:00,18.2,Thermal
2026-06-09 23:00:00,5.76,Hydro
2026-06-09 22:45:00,17.6,Thermal
2026-06-09 22:45:00,0.72,Wind
2026-06-09 22:45:00,0.6,Geothermal
2026-06-09 22:45:00,0.0,Photovoltaic
2026-06-09 22:45:00,3.716,Self-consumption
2026-06-09 22:45:00,6.36,Hydro
2026-06-09 22:30:00,18.12,Thermal
2026-06-09 22:30:00,0.76,Wind
2026-06-09 22:30:00,0.6,Geothermal
2026-06-09 22:30:00,0.0,Photovoltaic
2026-06-09 22:30:00,3.884,Self-consumption
2026-06-09 22:30:00,6.84,Hydro
2026-06-09 22:15:00,3.924,Self-consumption
2026-06-09 22:15:00,0.0,Photovoltaic
2026-06-09 22:15:00,0.6,Geothermal
2026-06-09 22:15:00,0.76,Wind
2026-06-09 22:15:00,18.2,Thermal
2026-06-09 22:15:00,6.92,Hydro
2026-06-09 22:00:00,4.1,Self-consumption
2026-06-09 22:00:00,0.0,Photovoltaic
2026-06-09 22:00:00,0.6,Geothermal
2026-06-09 22:00:00,0.8,Wind
2026-06-09 22:00:00,18.32,Thermal
2026-06-09 22:00:00,7.28,Hydro
2026-06-09 21:45:00,18.32,Thermal
2026-06-09 21:45:00,0.84,Wind
2026-06-09 21:45:00,0.6,Geothermal
2026-06-09 21:45:00,0.0,Photovoltaic
2026-06-09 21:45:00,4.372,Self-consumption
2026-06-09 21:45:00,8.8,Hydro
2026-06-09 21:30:00,18.56,Thermal
2026-06-09 21:30:00,0.88,Wind
2026-06-09 21:30:00,0.6,Geothermal
2026-06-09 21:30:00,0.0,Photovoltaic
2026-06-09 21:30:00,4.524,Self-consumption
2026-06-09 21:30:00,9.12,Hydro
2026-06-09 21:15:00,4.66,Self-consumption
2026-06-09 21:15:00,0.0,Photovoltaic
2026-06-09 21:15:00,0.6,Geothermal
2026-06-09 21:15:00,0.92,Wind
2026-06-09 21:15:00,18.56,Thermal
2026-06-09 21:15:00,9.4,Hydro
2026-06-09 21:00:00,4.72,Self-consumption
2026-06-09 21:00:00,0.0,Photovoltaic
2026-06-09 21:00:00,0.6,Geothermal
2026-06-09 21:00:00,1.0,Wind
2026-06-09 21:00:00,18.72,Thermal
2026-06-09 21:00:00,9.72,Hydro
2026-06-09 20:45:00,18.72,Thermal
2026-06-09 20:45:00,0.92,Wind
2026-06-09 20:45:00,0.6,Geothermal
2026-06-09 20:45:00,0.0,Photovoltaic
2026-06-09 20:45:00,4.676,Self-consumption
2026-06-09 20:45:00,9.8,Hydro
2026-06-09 20:30:00,18.44,Thermal
2026-06-09 20:30:00,0.88,Wind
2026-06-09 20:30:00,0.6,Geothermal
2026-06-09 20:30:00,0.04,Photovoltaic
2026-06-09 20:30:00,4.676,Self-consumption
2026-06-09 20:30:00,9.88,Hydro
2026-06-09 20:15:00,4.716,Self-consumption
2026-06-09 20:15:00,0.16,Photovoltaic
2026-06-09 20:15:00,0.6,Geothermal
2026-06-09 20:15:00,0.84,Wind
2026-06-09 20:15:00,18.28,Thermal
2026-06-09 20:15:00,9.8,Hydro
2026-06-09 20:00:00,4.908,Self-consumption
2026-06-09 20:00:00,0.36,Photovoltaic
2026-06-09 20:00:00,0.6,Geothermal
2026-06-09 20:00:00,0.84,Wind
2026-06-09 20:00:00,18.2,Thermal
2026-06-09 20:00:00,9.68,Hydro
2026-06-09 19:45:00,17.76,Thermal
2026-06-09 19:45:00,9.48,Hydro
2026-06-09 19:45:00,0.6,Geothermal
2026-06-09 19:45:00,0.72,Photovoltaic
2026-06-09 19:45:00,5.112,Self-consumption
2026-06-09 19:45:00,0.84,Wind
2026-06-09 19:30:00,9.32,Hydro
2026-06-09 19:30:00,5.26,Self-consumption
2026-06-09 19:30:00,1.2,Photovoltaic
2026-06-09 19:30:00,0.6,Geothermal
2026-06-09 19:30:00,18.04,Thermal
2026-06-09 19:30:00,0.84,Wind
2026-06-09 19:15:00,8.88,Hydro
2026-06-09 19:15:00,5.42,Self-consumption
2026-06-09 19:15:00,0.92,Wind
2026-06-09 19:15:00,0.6,Geothermal
2026-06-09 19:15:00,1.84,Photovoltaic
2026-06-09 19:15:00,17.88,Thermal
2026-06-09 19:00:00,0.6,Geothermal
2026-06-09 19:00:00,2.64,Photovoltaic
2026-06-09 19:00:00,5.684,Self-consumption
2026-06-09 19:00:00,8.28,Hydro
2026-06-09 19:00:00,0.96,Wind
2026-06-09 19:00:00,17.84,Thermal
2026-06-09 18:45:00,17.64,Thermal
2026-06-09 18:45:00,1.08,Wind
2026-06-09 18:45:00,0.6,Geothermal
2026-06-09 18:45:00,3.52,Photovoltaic
2026-06-09 18:45:00,6.08,Self-consumption
2026-06-09 18:45:00,7.08,Hydro
2026-06-09 18:30:00,16.52,Thermal
2026-06-09 18:30:00,1.16,Wind
2026-06-09 18:30:00,0.6,Geothermal
2026-06-09 18:30:00,4.56,Photovoltaic
2026-06-09 18:30:00,6.332,Self-consumption
2026-06-09 18:30:00,6.8,Hydro
2026-06-09 18:15:00,6.624,Self-consumption
2026-06-09 18:15:00,5.72,Photovoltaic
2026-06-09 18:15:00,0.6,Geothermal
2026-06-09 18:15:00,1.28,Wind
2026-06-09 18:15:00,16.12,Thermal
2026-06-09 18:15:00,6.56,Hydro
2026-06-09 18:00:00,6.788,Self-consumption
2026-06-09 18:00:00,6.72,Photovoltaic
2026-06-09 18:00:00,0.6,Geothermal
2026-06-09 18:00:00,1.44,Wind
2026-06-09 18:00:00,15.2,Thermal
2026-06-09 18:00:00,6.32,Hydro
2026-06-09 17:45:00,15.52,Thermal
2026-06-09 17:45:00,1.56,Wind
2026-06-09 17:45:00,0.6,Geothermal
2026-06-09 17:45:00,7.72,Photovoltaic
2026-06-09 17:45:00,6.956,Self-consumption
2026-06-09 17:45:00,4.6,Hydro
2026-06-09 17:30:00,14.32,Thermal
2026-06-09 17:30:00,1.72,Wind
2026-06-09 17:30:00,0.6,Geothermal
2026-06-09 17:30:00,8.76,Photovoltaic
2026-06-09 17:30:00,7.196,Self-consumption
2026-06-09 17:30:00,4.36,Hydro
2026-06-09 17:15:00,7.424,Self-consumption
2026-06-09 17:15:00,9.76,Photovoltaic
2026-06-09 17:15:00,0.6,Geothermal
2026-06-09 17:15:00,1.88,Wind
2026-06-09 17:15:00,13.24,Thermal
2026-06-09 17:15:00,4.28,Hydro
2026-06-09 17:00:00,7.744,Self-consumption
2026-06-09 17:00:00,10.6,Photovoltaic
2026-06-09 17:00:00,0.6,Geothermal
2026-06-09 17:00:00,2.0,Wind
2026-06-09 17:00:00,12.36,Thermal
2026-06-09 17:00:00,4.2,Hydro
2026-06-09 16:45:00,3.96,Hydro
2026-06-09 16:45:00,8.136,Self-consumption
2026-06-09 16:45:00,11.88,Thermal
2026-06-09 16:45:00,2.04,Wind
2026-06-09 16:45:00,0.6,Geothermal
2026-06-09 16:45:00,11.48,Photovoltaic
2026-06-09 16:30:00,12.36,Photovoltaic
2026-06-09 16:30:00,8.38,Self-consumption
2026-06-09 16:30:00,3.88,Hydro
2026-06-09 16:30:00,0.6,Geothermal
2026-06-09 16:30:00,2.04,Wind
2026-06-09 16:30:00,11.04,Thermal
2026-06-09 16:15:00,13.0,Photovoltaic
2026-06-09 16:15:00,3.8,Hydro
2026-06-09 16:15:00,8.544,Self-consumption
2026-06-09 16:15:00,0.6,Geothermal
2026-06-09 16:15:00,1.96,Wind
2026-06-09 16:15:00,10.24,Thermal
2026-06-09 16:00:00,9.4,Thermal
2026-06-09 16:00:00,13.68,Photovoltaic
2026-06-09 16:00:00,1.88,Wind
2026-06-09 16:00:00,0.6,Geothermal
2026-06-09 16:00:00,3.8,Hydro
2026-06-09 16:00:00,8.724,Self-consumption
2026-06-09 15:45:00,10.0,Thermal
2026-06-09 15:45:00,1.84,Wind
2026-06-09 15:45:00,0.6,Geothermal
2026-06-09 15:45:00,14.08,Photovoltaic
2026-06-09 15:45:00,8.968,Self-consumption
2026-06-09 15:45:00,3.92,Hydro
2026-06-09 15:30:00,9.16,Thermal
2026-06-09 15:30:00,1.8,Wind
2026-06-09 15:30:00,0.6,Geothermal
2026-06-09 15:30:00,14.6,Photovoltaic
2026-06-09 15:30:00,9.232,Self-consumption
2026-06-09 15:30:00,3.92,Hydro
2026-06-09 15:15:00,15.08,Photovoltaic
2026-06-09 15:15:00,0.6,Geothermal
2026-06-09 15:15:00,1.84,Wind
2026-06-09 15:15:00,8.48,Thermal
2026-06-09 15:15:00,3.88,Hydro
2026-06-09 15:15:00,9.408,Self-consumption
2026-06-09 15:00:00,9.684,Self-consumption
2026-06-09 15:00:00,15.56,Photovoltaic
2026-06-09 15:00:00,0.6,Geothermal
2026-06-09 15:00:00,1.8,Wind
2026-06-09 15:00:00,7.84,Thermal
2026-06-09 15:00:00,3.84,Hydro
2026-06-09 14:45:00,7.72,Thermal
2026-06-09 14:45:00,1.72,Wind
2026-06-09 14:45:00,0.56,Geothermal
2026-06-09 14:45:00,16.04,Photovoltaic
2026-06-09 14:45:00,9.868,Self-consumption
2026-06-09 14:45:00,3.76,Hydro
2026-06-09 14:30:00,7.36,Thermal
2026-06-09 14:30:00,1.64,Wind
2026-06-09 14:30:00,0.56,Geothermal
2026-06-09 14:30:00,16.28,Photovoltaic
2026-06-09 14:30:00,10.048,Self-consumption
2026-06-09 14:30:00,3.68,Hydro
2026-06-09 14:15:00,10.204,Self-consumption
2026-06-09 14:15:00,16.64,Photovoltaic
2026-06-09 14:15:00,0.56,Geothermal
2026-06-09 14:15:00,1.56,Wind
2026-06-09 14:15:00,6.88,Thermal
2026-06-09 14:15:00,3.6,Hydro
2026-06-09 14:00:00,10.396,Self-consumption
2026-06-09 14:00:00,17.0,Photovoltaic
2026-06-09 14:00:00,0.56,Geothermal
2026-06-09 14:00:00,1.44,Wind
2026-06-09 14:00:00,6.92,Thermal
2026-06-09 14:00:00,3.56,Hydro
2026-06-09 13:45:00,7.4,Thermal
2026-06-09 13:45:00,1.28,Wind
2026-06-09 13:45:00,0.56,Geothermal
2026-06-09 13:45:00,17.36,Photovoltaic
2026-06-09 13:45:00,10.604,Self-consumption
2026-06-09 13:45:00,3.6,Hydro
2026-06-09 13:30:00,7.28,Thermal
2026-06-09 13:30:00,1.16,Wind
2026-06-09 13:30:00,0.56,Geothermal
2026-06-09 13:30:00,17.56,Photovoltaic
2026-06-09 13:30:00,10.724,Self-consumption
2026-06-09 13:30:00,3.56,Hydro
2026-06-09 13:15:00,10.788,Self-consumption
2026-06-09 13:15:00,17.76,Photovoltaic
2026-06-09 13:15:00,0.56,Geothermal
2026-06-09 13:15:00,1.08,Wind
2026-06-09 13:15:00,7.36,Thermal
2026-06-09 13:15:00,3.56,Hydro
2026-06-09 13:00:00,10.812,Self-consumption
2026-06-09 13:00:00,17.84,Photovoltaic
2026-06-09 13:00:00,0.56,Geothermal
2026-06-09 13:00:00,0.96,Wind
2026-06-09 13:00:00,7.28,Thermal
2026-06-09 13:00:00,3.56,Hydro
2026-06-09 12:45:00,7.04,Thermal
2026-06-09 12:45:00,0.8,Wind
2026-06-09 12:45:00,0.56,Geothermal
2026-06-09 12:45:00,17.92,Photovoltaic
2026-06-09 12:45:00,10.732,Self-consumption
2026-06-09 12:45:00,3.48,Hydro
2026-06-09 12:30:00,6.92,Thermal
2026-06-09 12:30:00,0.72,Wind
2026-06-09 12:30:00,0.56,Geothermal
2026-06-09 12:30:00,17.88,Photovoltaic
2026-06-09 12:30:00,10.792,Self-consumption
2026-06-09 12:30:00,3.52,Hydro
2026-06-09 12:15:00,10.844,Self-consumption
2026-06-09 12:15:00,17.72,Photovoltaic
2026-06-09 12:15:00,0.6,Geothermal
2026-06-09 12:15:00,0.68,Wind
2026-06-09 12:15:00,7.08,Thermal
2026-06-09 12:15:00,3.56,Hydro
2026-06-09 12:00:00,10.812,Self-consumption
2026-06-09 12:00:00,17.56,Photovoltaic
2026-06-09 12:00:00,0.6,Geothermal
2026-06-09 12:00:00,0.6,Wind
2026-06-09 12:00:00,7.16,Thermal
2026-06-09 12:00:00,3.68,Hydro
2026-06-09 11:45:00,7.88,Thermal
2026-06-09 11:45:00,3.8,Hydro
2026-06-09 11:45:00,0.6,Geothermal
2026-06-09 11:45:00,17.48,Photovoltaic
2026-06-09 11:45:00,10.896,Self-consumption
2026-06-09 11:45:00,0.52,Wind
2026-06-09 11:30:00,3.84,Hydro
2026-06-09 11:30:00,10.812,Self-consumption
2026-06-09 11:30:00,17.24,Photovoltaic
2026-06-09 11:30:00,0.6,Geothermal
2026-06-09 11:30:00,8.04,Thermal
2026-06-09 11:30:00,0.44,Wind
2026-06-09 11:15:00,3.8,Hydro
2026-06-09 11:15:00,10.696,Self-consumption
2026-06-09 11:15:00,0.44,Wind
2026-06-09 11:15:00,0.6,Geothermal
2026-06-09 11:15:00,16.92,Photovoltaic
2026-06-09 11:15:00,7.72,Thermal
2026-06-09 11:00:00,0.6,Geothermal
2026-06-09 11:00:00,16.64,Photovoltaic
2026-06-09 11:00:00,10.524,Self-consumption
2026-06-09 11:00:00,3.88,Hydro
2026-06-09 11:00:00,0.44,Wind
2026-06-09 11:00:00,8.56,Thermal
2026-06-09 10:45:00,8.96,Thermal
2026-06-09 10:45:00,0.4,Wind
2026-06-09 10:45:00,0.6,Geothermal
2026-06-09 10:45:00,16.2,Photovoltaic
2026-06-09 10:45:00,10.328,Self-consumption
2026-06-09 10:45:00,4.44,Hydro
2026-06-09 10:30:00,9.52,Thermal
2026-06-09 10:30:00,0.4,Wind
2026-06-09 10:30:00,0.6,Geothermal
2026-06-09 10:30:00,15.76,Photovoltaic
2026-06-09 10:30:00,10.124,Self-consumption
2026-06-09 10:30:00,4.48,Hydro
2026-06-09 10:15:00,9.768,Self-consumption
2026-06-09 10:15:00,15.16,Photovoltaic
2026-06-09 10:15:00,0.6,Geothermal
2026-06-09 10:15:00,0.4,Wind
2026-06-09 10:15:00,10.44,Thermal
2026-06-09 10:15:00,4.6,Hydro
2026-06-09 10:00:00,9.536,Self-consumption
2026-06-09 10:00:00,14.52,Photovoltaic
2026-06-09 10:00:00,0.6,Geothermal
2026-06-09 10:00:00,0.4,Wind
2026-06-09 10:00:00,10.48,Thermal
2026-06-09 10:00:00,4.84,Hydro
2026-06-09 09:45:00,13.88,Photovoltaic
2026-06-09 09:45:00,9.22,Self-consumption
2026-06-09 09:45:00,0.6,Geothermal
2026-06-09 09:45:00,0.36,Wind
2026-06-09 09:45:00,10.8,Thermal
2026-06-09 09:45:00,5.32,Hydro
2026-06-09 09:30:00,0.4,Wind
2026-06-09 09:30:00,11.88,Thermal
2026-06-09 09:30:00,0.6,Geothermal
2026-06-09 09:30:00,5.52,Hydro
2026-06-09 09:30:00,8.98,Self-consumption
2026-06-09 09:30:00,13.16,Photovoltaic
2026-06-09 09:15:00,8.42,Self-consumption
2026-06-09 09:15:00,12.4,Photovoltaic
2026-06-09 09:15:00,12.48,Thermal
2026-06-09 09:15:00,0.4,Wind
2026-06-09 09:15:00,0.6,Geothermal
2026-06-09 09:15:00,5.64,Hydro
2026-06-09 09:00:00,12.64,Thermal
2026-06-09 09:00:00,0.4,Wind
2026-06-09 09:00:00,0.6,Geothermal
2026-06-09 09:00:00,11.48,Photovoltaic
2026-06-09 09:00:00,8.036,Self-consumption
2026-06-09 09:00:00,5.8,Hydro
2026-06-09 08:45:00,6.84,Hydro
2026-06-09 08:45:00,7.696,Self-consumption
2026-06-09 08:45:00,12.88,Thermal
2026-06-09 08:45:00,0.44,Wind
2026-06-09 08:45:00,0.6,Geothermal
2026-06-09 08:45:00,10.64,Photovoltaic
2026-06-09 08:30:00,9.68,Photovoltaic
2026-06-09 08:30:00,7.284,Self-consumption
2026-06-09 08:30:00,6.84,Hydro
2026-06-09 08:30:00,0.6,Geothermal
2026-06-09 08:30:00,0.44,Wind
2026-06-09 08:30:00,13.36,Thermal
2026-06-09 08:15:00,8.64,Photovoltaic
2026-06-09 08:15:00,7.24,Hydro
2026-06-09 08:15:00,6.836,Self-consumption
2026-06-09 08:15:00,0.6,Geothermal
2026-06-09 08:15:00,0.52,Wind
2026-06-09 08:15:00,13.88,Thermal
2026-06-09 08:00:00,14.36,Thermal
2026-06-09 08:00:00,7.44,Photovoltaic
2026-06-09 08:00:00,0.6,Wind
2026-06-09 08:00:00,0.6,Geothermal
2026-06-09 08:00:00,7.44,Hydro
2026-06-09 08:00:00,6.38,Self-consumption
2026-06-09 07:45:00,14.44,Thermal
2026-06-09 07:45:00,0.64,Wind
2026-06-09 07:45:00,0.6,Geothermal
2026-06-09 07:45:00,6.36,Photovoltaic
2026-06-09 07:45:00,5.844,Self-consumption
2026-06-09 07:45:00,7.28,Hydro
2026-06-09 07:30:00,14.56,Thermal
2026-06-09 07:30:00,0.72,Wind
2026-06-09 07:30:00,0.6,Geothermal
2026-06-09 07:30:00,5.2,Photovoltaic
2026-06-09 07:30:00,5.364,Self-consumption
2026-06-09 07:30:00,7.32,Hydro
2026-06-09 07:15:00,4.868,Self-consumption
2026-06-09 07:15:00,4.08,Photovoltaic
2026-06-09 07:15:00,0.6,Geothermal
2026-06-09 07:15:00,0.8,Wind
2026-06-09 07:15:00,14.64,Thermal
2026-06-09 07:15:00,7.28,Hydro
2026-06-09 07:00:00,4.292,Self-consumption
2026-06-09 07:00:00,3.08,Photovoltaic
2026-06-09 07:00:00,0.6,Geothermal
2026-06-09 07:00:00,0.84,Wind
2026-06-09 07:00:00,14.56,Thermal
2026-06-09 07:00:00,7.24,Hydro
2026-06-09 06:45:00,13.76,Thermal
2026-06-09 06:45:00,0.92,Wind
2026-06-09 06:45:00,0.6,Geothermal
2026-06-09 06:45:00,2.16,Photovoltaic
2026-06-09 06:45:00,3.724,Self-consumption
2026-06-09 06:45:00,6.76,Hydro
2026-06-09 06:30:00,13.92,Thermal
2026-06-09 06:30:00,0.96,Wind
2026-06-09 06:30:00,0.6,Geothermal
2026-06-09 06:30:00,1.48,Photovoltaic
2026-06-09 06:30:00,3.264,Self-consumption
2026-06-09 06:30:00,6.4,Hydro
2026-06-09 06:15:00,2.94,Self-consumption
2026-06-09 06:15:00,0.96,Photovoltaic
2026-06-09 06:15:00,0.6,Geothermal
2026-06-09 06:15:00,0.96,Wind
2026-06-09 06:15:00,13.76,Thermal
2026-06-09 06:15:00,6.36,Hydro
2026-06-09 06:00:00,2.608,Self-consumption
2026-06-09 06:00:00,0.52,Photovoltaic
2026-06-09 06:00:00,0.6,Geothermal
2026-06-09 06:00:00,0.96,Wind
2026-06-09 06:00:00,13.32,Thermal
2026-06-09 06:00:00,6.36,Hydro
2026-06-09 05:45:00,13.32,Thermal
2026-06-09 05:45:00,0.96,Wind
2026-06-09 05:45:00,0.6,Geothermal
2026-06-09 05:45:00,0.2,Photovoltaic
2026-06-09 05:45:00,2.284,Self-consumption
2026-06-09 05:45:00,4.64,Hydro
2026-06-09 05:30:00,13.44,Thermal
2026-06-09 05:30:00,0.96,Wind
2026-06-09 05:30:00,0.6,Geothermal
2026-06-09 05:30:00,0.04,Photovoltaic
2026-06-09 05:30:00,2.176,Self-consumption
2026-06-09 05:30:00,4.48,Hydro
2026-06-09 05:15:00,2.156,Self-consumption
2026-06-09 05:15:00,0.0,Photovoltaic
2026-06-09 05:15:00,0.6,Geothermal
2026-06-09 05:15:00,0.96,Wind
2026-06-09 05:15:00,13.24,Thermal
2026-06-09 05:15:00,4.4,Hydro
2026-06-09 05:00:00,2.076,Self-consumption
2026-06-09 05:00:00,0.0,Photovoltaic
2026-06-09 05:00:00,0.6,Geothermal
2026-06-09 05:00:00,0.92,Wind
2026-06-09 05:00:00,13.32,Thermal
2026-06-09 05:00:00,4.4,Hydro
2026-06-09 04:45:00,13.16,Thermal
2026-06-09 04:45:00,0.84,Wind
2026-06-09 04:45:00,0.6,Geothermal
2026-06-09 04:45:00,0.0,Photovoltaic
2026-06-09 04:45:00,1.964,Self-consumption
2026-06-09 04:45:00,4.32,Hydro
2026-06-09 04:30:00,13.16,Thermal
2026-06-09 04:30:00,0.8,Wind
2026-06-09 04:30:00,0.6,Geothermal
2026-06-09 04:30:00,0.0,Photovoltaic
2026-06-09 04:30:00,1.952,Self-consumption
2026-06-09 04:30:00,4.32,Hydro
2026-06-09 04:15:00,1.904,Self-consumption
2026-06-09 04:15:00,0.0,Photovoltaic
2026-06-09 04:15:00,0.6,Geothermal
2026-06-09 04:15:00,0.68,Wind
2026-06-09 04:15:00,13.12,Thermal
2026-06-09 04:15:00,4.28,Hydro
2026-06-09 04:00:00,1.948,Self-consumption
2026-06-09 04:00:00,0.0,Photovoltaic
2026-06-09 04:00:00,0.6,Geothermal
2026-06-09 04:00:00,0.64,Wind
2026-06-09 04:00:00,13.0,Thermal
2026-06-09 04:00:00,4.32,Hydro
2026-06-09 03:45:00,12.96,Thermal
2026-06-09 03:45:00,4.28,Hydro
2026-06-09 03:45:00,0.6,Geothermal
2026-06-09 03:45:00,0.0,Photovoltaic
2026-06-09 03:45:00,1.936,Self-consumption
2026-06-09 03:45:00,0.56,Wind
2026-06-09 03:30:00,4.16,Hydro
2026-06-09 03:30:00,1.984,Self-consumption
2026-06-09 03:30:00,0.0,Photovoltaic
2026-06-09 03:30:00,0.6,Geothermal
2026-06-09 03:30:00,13.24,Thermal
2026-06-09 03:30:00,0.56,Wind
2026-06-09 03:15:00,4.2,Hydro
2026-06-09 03:15:00,2.004,Self-consumption
2026-06-09 03:15:00,0.52,Wind
2026-06-09 03:15:00,0.6,Geothermal
2026-06-09 03:15:00,0.0,Photovoltaic
2026-06-09 03:15:00,13.36,Thermal
2026-06-09 03:00:00,0.6,Geothermal
2026-06-09 03:00:00,0.0,Photovoltaic
2026-06-09 03:00:00,1.924,Self-consumption
2026-06-09 03:00:00,4.28,Hydro
2026-06-09 03:00:00,0.52,Wind
2026-06-09 03:00:00,13.48,Thermal
2026-06-09 02:45:00,14.0,Thermal
2026-06-09 02:45:00,0.56,Wind
2026-06-09 02:45:00,0.6,Geothermal
2026-06-09 02:45:00,0.0,Photovoltaic
2026-06-09 02:45:00,1.72,Self-consumption
2026-06-09 02:45:00,4.28,Hydro
2026-06-09 02:30:00,13.96,Thermal
2026-06-09 02:30:00,0.56,Wind
2026-06-09 02:30:00,0.6,Geothermal
2026-06-09 02:30:00,0.0,Photovoltaic
2026-06-09 02:30:00,1.688,Self-consumption
2026-06-09 02:30:00,4.2,Hydro
2026-06-09 02:15:00,1.744,Self-consumption
2026-06-09 02:15:00,0.0,Photovoltaic
2026-06-09 02:15:00,0.6,Geothermal
2026-06-09 02:15:00,0.56,Wind
2026-06-09 02:15:00,14.04,Thermal
2026-06-09 02:15:00,4.2,Hydro
2026-06-09 02:00:00,1.82,Self-consumption
2026-06-09 02:00:00,0.0,Photovoltaic
2026-06-09 02:00:00,0.6,Geothermal
2026-06-09 02:00:00,0.56,Wind
2026-06-09 02:00:00,13.92,Thermal
2026-06-09 02:00:00,4.32,Hydro
2026-06-09 01:45:00,13.88,Thermal
2026-06-09 01:45:00,0.56,Wind
2026-06-09 01:45:00,0.6,Geothermal
2026-06-09 01:45:00,0.0,Photovoltaic
2026-06-09 01:45:00,1.904,Self-consumption
2026-06-09 01:45:00,4.48,Hydro
2026-06-09 01:30:00,13.92,Thermal
2026-06-09 01:30:00,0.56,Wind
2026-06-09 01:30:00,0.6,Geothermal
2026-06-09 01:30:00,0.0,Photovoltaic
2026-06-09 01:30:00,2.072,Self-consumption
2026-06-09 01:30:00,4.56,Hydro
2026-06-09 01:15:00,2.2,Self-consumption
2026-06-09 01:15:00,0.0,Photovoltaic
2026-06-09 01:15:00,0.6,Geothermal
2026-06-09 01:15:00,0.56,Wind
2026-06-09 01:15:00,14.28,Thermal
2026-06-09 01:15:00,4.56,Hydro
2026-06-09 01:00:00,2.196,Self-consumption
2026-06-09 01:00:00,0.0,Photovoltaic
2026-06-09 01:00:00,0.6,Geothermal
2026-06-09 01:00:00,0.56,Wind
2026-06-09 01:00:00,14.68,Thermal
2026-06-09 01:00:00,4.6,Hydro
2026-06-09 00:45:00,4.92,Hydro
2026-06-09 00:45:00,2.18,Self-consumption
2026-06-09 00:45:00,14.72,Thermal
2026-06-09 00:45:00,0.52,Wind
2026-06-09 00:45:00,0.6,Geothermal
2026-06-09 00:45:00,0.0,Photovoltaic
2026-06-09 00:30:00,0.0,Photovoltaic
2026-06-09 00:30:00,2.28,Self-consumption
2026-06-09 00:30:00,5.0,Hydro
2026-06-09 00:30:00,0.6,Geothermal
2026-06-09 00:30:00,0.52,Wind
2026-06-09 00:30:00,14.92,Thermal
2026-06-09 00:15:00,0.0,Photovoltaic
2026-06-09 00:15:00,4.96,Hydro
2026-06-09 00:15:00,2.408,Self-consumption
2026-06-09 00:15:00,0.6,Geothermal
2026-06-09 00:15:00,0.56,Wind
2026-06-09 00:15:00,15.48,Thermal
2026-06-09 00:00:00,16.4,Thermal
2026-06-09 00:00:00,0.0,Photovoltaic
2026-06-09 00:00:00,0.56,Wind
2026-06-09 00:00:00,0.6,Geothermal
2026-06-09 00:00:00,4.96,Hydro
2026-06-09 00:00:00,2.364,Self-consumption
2026-06-08 23:45:00,16.64,Thermal
2026-06-08 23:45:00,0.56,Wind
2026-06-08 23:45:00,0.6,Geothermal
2026-06-08 23:45:00,0.0,Photovoltaic
2026-06-08 23:45:00,2.468,Self-consumption
2026-06-08 23:45:00,5.36,Hydro
2026-06-08 23:30:00,17.04,Thermal
2026-06-08 23:30:00,0.56,Wind
2026-06-08 23:30:00,0.6,Geothermal
2026-06-08 23:30:00,0.0,Photovoltaic
2026-06-08 23:30:00,2.616,Self-consumption
2026-06-08 23:30:00,5.68,Hydro
2026-06-08 23:15:00,2.732,Self-consumption
2026-06-08 23:15:00,0.0,Photovoltaic
2026-06-08 23:15:00,0.6,Geothermal
2026-06-08 23:15:00,0.56,Wind
2026-06-08 23:15:00,17.2,Thermal
2026-06-08 23:15:00,5.88,Hydro
2026-06-08 23:00:00,2.884,Self-consumption
2026-06-08 23:00:00,0.0,Photovoltaic
2026-06-08 23:00:00,0.6,Geothermal
2026-06-08 23:00:00,0.6,Wind
2026-06-08 23:00:00,17.52,Thermal
2026-06-08 23:00:00,6.04,Hydro
2026-06-08 22:45:00,17.28,Thermal
