datetime,macroarea,plant_type,prevailing_fuel,available_capacity_mw
2026-06-06 02:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-06 01:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-06 01:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11970.4
2026-06-06 01:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15474.1
2026-06-06 01:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-06 01:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1995.4
2026-06-06 01:00:00,Nord,IDROELETTRICO,ALTRO,6185.6
2026-06-06 01:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-06 01:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.901
2026-06-06 01:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,714.0
2026-06-06 01:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-06 01:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-06 01:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-06 00:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1995.4
2026-06-06 00:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15436.5
2026-06-06 00:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-06 00:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-06 00:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.901
2026-06-06 00:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-06 00:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,712.5
2026-06-06 00:00:00,Nord,IDROELETTRICO,ALTRO,6195.3
2026-06-06 00:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11947.6
2026-06-06 00:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-06 00:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-06 00:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 23:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 23:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 23:00:00,Nord,IDROELETTRICO,ALTRO,6195.2
2026-06-04 23:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 23:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14493.7
2026-06-04 23:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1859.3
2026-06-04 23:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 23:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 23:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10813.575
2026-06-04 23:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 23:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.001
2026-06-04 23:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,710.0
2026-06-04 22:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1757.4
2026-06-04 22:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.001
2026-06-04 22:00:00,Nord,IDROELETTRICO,ALTRO,6226.2
2026-06-04 22:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10767.2
2026-06-04 22:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 22:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 22:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14453.3
2026-06-04 22:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 22:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 22:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 22:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,707.0
2026-06-04 22:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 21:00:00,Nord,IDROELETTRICO,ALTRO,6187.4
2026-06-04 21:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,702.4
2026-06-04 21:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 21:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 21:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14403.125
2026-06-04 21:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10721.2
2026-06-04 21:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2049.4
2026-06-04 21:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 21:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 21:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 21:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 21:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,731.001
2026-06-04 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 20:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 20:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 20:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14338.35
2026-06-04 20:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,693.4
2026-06-04 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10653.2
2026-06-04 20:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,730.001
2026-06-04 20:00:00,Nord,IDROELETTRICO,ALTRO,6237.4
2026-06-04 20:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2049.4
2026-06-04 20:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 19:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 19:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,682.5
2026-06-04 19:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 19:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,728.001
2026-06-04 19:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2049.4
2026-06-04 19:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 19:00:00,Nord,IDROELETTRICO,ALTRO,6237.4
2026-06-04 19:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10556.7
2026-06-04 19:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14255.85
2026-06-04 19:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 19:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 19:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 18:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 18:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 18:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 18:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14211.675
2026-06-04 18:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2049.4
2026-06-04 18:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,677.8
2026-06-04 18:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10454.404
2026-06-04 18:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.001
2026-06-04 18:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 18:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 18:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 18:00:00,Nord,IDROELETTRICO,ALTRO,6176.3
2026-06-04 17:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10440.444
2026-06-04 17:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14109.075
2026-06-04 17:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 17:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.001
2026-06-04 17:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 17:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 17:00:00,Nord,IDROELETTRICO,ALTRO,5933.875
2026-06-04 17:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 17:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1973.625
2026-06-04 17:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 17:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,672.9
2026-06-04 17:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 16:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 16:00:00,Nord,IDROELETTRICO,ALTRO,5929.0
2026-06-04 16:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 16:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 16:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 16:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 16:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10212.372
2026-06-04 16:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1682.5
2026-06-04 16:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13535.475
2026-06-04 16:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,669.7
2026-06-04 16:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.001
2026-06-04 16:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 15:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13355.85
2026-06-04 15:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.001
2026-06-04 15:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 15:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10062.294
2026-06-04 15:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 15:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 15:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 15:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 15:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 15:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1679.975
2026-06-04 15:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,669.2
2026-06-04 15:00:00,Nord,IDROELETTRICO,ALTRO,5895.0
2026-06-04 14:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10343.446
2026-06-04 14:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,667.6
2026-06-04 14:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 14:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 14:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 14:00:00,Nord,IDROELETTRICO,ALTRO,5871.4
2026-06-04 14:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 14:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13427.8
2026-06-04 14:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 14:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,634.002
2026-06-04 14:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1437.3
2026-06-04 14:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 13:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 13:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 13:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,634.002
2026-06-04 13:00:00,Nord,IDROELETTRICO,ALTRO,5823.7
2026-06-04 13:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1441.2
2026-06-04 13:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10532.859
2026-06-04 13:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 13:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 13:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14158.5
2026-06-04 13:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 13:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,669.3
2026-06-04 13:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 12:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10190.931
2026-06-04 12:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1442.5
2026-06-04 12:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 12:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 12:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14123.8
2026-06-04 12:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 12:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,672.8
2026-06-04 12:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,634.002
2026-06-04 12:00:00,Nord,IDROELETTRICO,ALTRO,5859.7
2026-06-04 12:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 12:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 12:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 11:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1474.125
2026-06-04 11:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 11:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 11:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10229.923
2026-06-04 11:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 11:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 11:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,680.6
2026-06-04 11:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 11:00:00,Nord,IDROELETTRICO,ALTRO,5871.8
2026-06-04 11:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,634.002
2026-06-04 11:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 11:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,13899.525
2026-06-04 10:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1486.37875
2026-06-04 10:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14282.9
2026-06-04 10:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 10:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 10:00:00,Nord,IDROELETTRICO,ALTRO,5937.1
2026-06-04 10:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,689.2
2026-06-04 10:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10271.5
2026-06-04 10:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 10:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 10:00:00,Sud_Isole,ALTRO,ALTRO,413.82
2026-06-04 10:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,634.002
2026-06-04 10:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 09:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10316.3
2026-06-04 09:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14306.875
2026-06-04 09:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 09:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,698.3
2026-06-04 09:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1757.4
2026-06-04 09:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 09:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 09:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,634.002
2026-06-04 09:00:00,Nord,IDROELETTRICO,ALTRO,6176.8
2026-06-04 09:00:00,Sud_Isole,ALTRO,ALTRO,413.82
2026-06-04 09:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 09:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 08:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.001
2026-06-04 08:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 08:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10742.3
2026-06-04 08:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14924.175
2026-06-04 08:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 08:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 08:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1757.4
2026-06-04 08:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 08:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,708.9
2026-06-04 08:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 08:00:00,Nord,IDROELETTRICO,ALTRO,6176.8
2026-06-04 08:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 07:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 07:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,715.9
2026-06-04 07:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 07:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,734.001
2026-06-04 07:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10809.1
2026-06-04 07:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 07:00:00,Nord,IDROELETTRICO,ALTRO,6296.8
2026-06-04 07:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1828.4
2026-06-04 07:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 07:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15022.5
2026-06-04 07:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 07:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 06:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1944.4
2026-06-04 06:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15078.525
2026-06-04 06:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 06:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,734.001
2026-06-04 06:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 06:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,718.7
2026-06-04 06:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 06:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 06:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10861.6
2026-06-04 06:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 06:00:00,Nord,IDROELETTRICO,ALTRO,6275.8
2026-06-04 06:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 05:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 05:00:00,Nord,IDROELETTRICO,ALTRO,6244.8
2026-06-04 05:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 05:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,734.001
2026-06-04 05:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1917.4
2026-06-04 05:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15072.7
2026-06-04 05:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 05:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 05:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 05:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,718.2
2026-06-04 05:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 05:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10875.6
2026-06-04 04:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 04:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 04:00:00,Nord,IDROELETTRICO,ALTRO,6207.8
2026-06-04 04:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1917.4
2026-06-04 04:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,734.001
2026-06-04 04:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 04:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 04:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15055.125
2026-06-04 04:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 04:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,717.3
2026-06-04 04:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 04:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10867.0
2026-06-04 03:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 03:00:00,Nord,IDROELETTRICO,ALTRO,6255.8
2026-06-04 03:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,716.7
2026-06-04 03:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10852.5
2026-06-04 03:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 03:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.001
2026-06-04 03:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 03:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1917.4
2026-06-04 03:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15032.875
2026-06-04 03:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 03:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 03:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 02:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 02:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 02:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 02:00:00,Nord,IDROELETTRICO,ALTRO,6243.8
2026-06-04 02:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 02:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 02:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10841.3
2026-06-04 02:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15008.125
2026-06-04 02:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1917.4
2026-06-04 02:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.001
2026-06-04 02:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,716.1
2026-06-04 02:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 01:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.001
2026-06-04 01:00:00,Nord,IDROELETTRICO,ALTRO,6244.8
2026-06-04 01:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 01:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1917.4
2026-06-04 01:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 01:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10828.4
2026-06-04 01:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 01:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,713.9
2026-06-04 01:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 01:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 01:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-04 01:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14993.3
2026-06-04 00:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,10804.6
2026-06-04 00:00:00,Sud_Isole,IDROELETTRICO,ALTRO,1988.4
2026-06-04 00:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.001
2026-06-04 00:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-04 00:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,966.0
2026-06-04 00:00:00,Nord,IDROELETTRICO,ALTRO,6204.5
2026-06-04 00:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,14957.575
2026-06-04 00:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-04 00:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-04 00:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-04 00:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,712.4
2026-06-04 00:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-03 23:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
